customerID,tenure,PhoneService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,gender,SeniorCitizen,Partner,Dependents,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies
1934-SJVJK,1,Yes,Month-to-month,No,Mailed check,20.15,20.15,Yes,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5260-UMPWX,26,Yes,Month-to-month,Yes,Credit card (automatic),20.25,493.95,No,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4291-TPNFG,72,Yes,Two year,Yes,Bank transfer (automatic),82.3,5980.55,No,Male,0,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes
4803-AXVYP,38,Yes,Month-to-month,Yes,Electronic check,99.55,3734.25,Yes,Female,1,No,No,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
8784-CGILN,18,Yes,Month-to-month,Yes,Bank transfer (automatic),99.85,1776.95,Yes,Female,0,No,No,Yes,Fiber optic,No,No,No,Yes,Yes,Yes
9150-HEPMB,56,Yes,One year,No,Mailed check,52.7,3019.7,No,Male,0,No,No,No,DSL,Yes,No,Yes,No,No,No
8570-KLJYJ,36,Yes,One year,No,Mailed check,54.45,1893.5,No,Female,0,No,No,Yes,DSL,Yes,No,No,No,No,No
9054-FOWNV,22,Yes,Month-to-month,Yes,Electronic check,88.75,1885.15,No,Male,0,Yes,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No
0960-HUWBM,65,Yes,Two year,Yes,Bank transfer (automatic),104.1,6700.05,No,Male,0,Yes,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
1134-YWTYF,27,Yes,Month-to-month,Yes,Electronic check,53.8,1389.85,No,Male,0,Yes,No,No,DSL,No,Yes,No,Yes,No,No
3002-WQZWT,29,Yes,Month-to-month,Yes,Electronic check,74.2,1993.25,No,Female,0,No,No,Yes,Fiber optic,No,No,No,No,No,No
2660-EMUBI,10,Yes,Month-to-month,Yes,Electronic check,95.35,898.35,Yes,Male,1,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes
2786-GCDPI,50,Yes,Month-to-month,Yes,Electronic check,104.95,5222.35,No,Female,1,No,No,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes
3914-FDRHP,9,Yes,Month-to-month,No,Electronic check,86.25,770.5,No,Male,0,No,No,No,Fiber optic,No,No,No,Yes,Yes,No
0269-XFESX,23,Yes,One year,No,Mailed check,24.35,538.5,No,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7619-ODSGN,24,Yes,Month-to-month,No,Electronic check,54.75,1338.15,Yes,Male,0,Yes,Yes,Yes,DSL,Yes,No,No,No,No,No
2043-WVTQJ,1,Yes,Month-to-month,No,Mailed check,55.7,55.7,No,Male,0,Yes,No,No,DSL,Yes,No,Yes,No,No,No
0384-RVBPI,20,Yes,Month-to-month,No,Credit card (automatic),64.4,1398.6,No,Male,0,No,No,No,DSL,Yes,No,Yes,No,No,Yes
0378-XSZPU,58,Yes,One year,No,Credit card (automatic),60.3,3563.8,Yes,Male,0,Yes,No,No,DSL,Yes,Yes,Yes,No,No,No
5529-GIBVH,47,Yes,Two year,No,Mailed check,20.15,1046.2,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7322-OCWHC,72,Yes,Two year,Yes,Bank transfer (automatic),93.05,6735.05,No,Male,1,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No
8735-IJJEG,14,Yes,Month-to-month,No,Credit card (automatic),50.2,668.85,No,Male,0,Yes,No,No,DSL,No,No,Yes,No,No,No
8050-XGRVL,62,Yes,One year,No,Credit card (automatic),54.75,3425.35,No,Female,0,Yes,Yes,No,DSL,Yes,No,Yes,No,No,No
4846-WHAFZ,37,Yes,Month-to-month,Yes,Electronic check,76.5,2868.15,Yes,Female,1,Yes,No,Yes,Fiber optic,No,No,No,No,No,No
6907-CQGPN,29,No,Month-to-month,No,Electronic check,34.3,1004.75,No,Male,0,No,No,No phone service,DSL,No,Yes,No,Yes,No,No
3970-XGJDU,62,Yes,Two year,Yes,Credit card (automatic),19.2,1123.65,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
8631-WUXGY,46,Yes,Month-to-month,Yes,Electronic check,99.8,4391.25,No,Female,0,No,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes
7218-HKQFK,2,Yes,Month-to-month,Yes,Electronic check,94.2,167.5,Yes,Male,0,Yes,No,No,Fiber optic,No,No,No,Yes,Yes,Yes
6212-ATMLK,50,Yes,Month-to-month,Yes,Electronic check,95.7,4729.75,No,Female,0,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes
8625-AZYZY,24,Yes,Month-to-month,Yes,Electronic check,104.65,2542.45,Yes,Male,0,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
7740-BTPUX,55,Yes,Two year,Yes,Electronic check,113.6,6292.7,No,Male,1,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
8869-LIHMK,64,Yes,Two year,Yes,Bank transfer (automatic),115.1,7334.05,No,Female,0,No,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4951-UKAAQ,4,Yes,Month-to-month,Yes,Electronic check,88.95,355.2,Yes,Female,0,No,No,Yes,Fiber optic,No,Yes,No,No,No,Yes
6624-JDRDS,6,No,Month-to-month,No,Bank transfer (automatic),29.45,161.45,No,Female,0,No,No,No phone service,DSL,Yes,No,No,No,No,No
9248-OJYKK,1,Yes,Month-to-month,Yes,Electronic check,76.45,76.45,Yes,Male,1,No,No,Yes,Fiber optic,No,No,No,No,No,No
0513-RBGPE,37,Yes,Two year,Yes,Credit card (automatic),62.8,2278.75,No,Male,0,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No
3836-FZSDJ,71,Yes,Two year,No,Bank transfer (automatic),24.85,1901,No,Male,1,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1301-LOPVR,29,No,One year,Yes,Credit card (automatic),55.35,1636.95,No,Male,0,Yes,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes
7479-NITWS,7,Yes,Month-to-month,Yes,Credit card (automatic),89.35,631.85,Yes,Male,0,No,No,Yes,Fiber optic,No,No,Yes,No,Yes,No
3312-UUMZW,32,Yes,Month-to-month,Yes,Credit card (automatic),98.85,3145.9,No,Male,0,Yes,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
0060-FUALY,59,Yes,Month-to-month,Yes,Electronic check,94.75,5597.65,No,Female,0,Yes,No,Yes,Fiber optic,Yes,Yes,No,No,Yes,No
2985-JUUBZ,40,Yes,Month-to-month,Yes,Electronic check,74.55,3015.75,No,Male,0,Yes,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes
5016-ETTFF,10,No,Month-to-month,No,Mailed check,29.5,255.25,Yes,Male,0,No,No,No phone service,DSL,No,No,Yes,No,No,No
1998-VHJHK,27,Yes,One year,No,Mailed check,19.15,501.35,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1925-TIBLE,7,Yes,Month-to-month,Yes,Electronic check,86.5,582.5,Yes,Female,0,Yes,No,Yes,Fiber optic,No,No,No,No,Yes,No
0485-ZBSLN,65,Yes,Two year,No,Credit card (automatic),24.75,1715.1,No,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4817-QRJSX,10,Yes,Month-to-month,Yes,Credit card (automatic),81.0,818.05,Yes,Female,0,No,No,Yes,Fiber optic,No,Yes,No,No,No,No
7299-GNVPL,23,Yes,Month-to-month,No,Mailed check,84.4,1936.85,No,Female,0,Yes,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No
0945-TSONX,47,Yes,Two year,Yes,Credit card (automatic),85.3,4107.25,No,Female,0,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes
6859-RKMZJ,11,Yes,Month-to-month,Yes,Bank transfer (automatic),55.05,608.15,No,Male,0,Yes,No,No,DSL,No,No,No,No,Yes,No
4177-JPDFU,12,No,Month-to-month,No,Mailed check,34.0,442.45,No,Male,0,No,No,No phone service,DSL,No,Yes,No,Yes,No,No
4459-BBGHE,30,No,Month-to-month,Yes,Electronic check,44.5,1307.8,No,Male,0,No,Yes,No phone service,DSL,No,No,No,No,Yes,Yes
5196-SGOAK,1,Yes,Month-to-month,Yes,Electronic check,75.7,75.7,Yes,Female,0,No,No,No,Fiber optic,No,Yes,No,No,No,No
0103-CSITQ,57,Yes,One year,Yes,Bank transfer (automatic),109.4,6252.7,No,Female,0,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
7206-PQBBZ,11,Yes,Month-to-month,Yes,Electronic check,70.2,834.7,No,Male,1,Yes,No,No,Fiber optic,No,No,No,No,No,No
7727-SHVZV,9,Yes,Month-to-month,No,Bank transfer (automatic),19.5,150.35,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2608-BHKFN,4,Yes,Month-to-month,Yes,Credit card (automatic),70.05,266.9,Yes,Female,0,No,No,No,Fiber optic,No,No,No,No,No,No
4860-IJUDE,13,Yes,Month-to-month,Yes,Credit card (automatic),73.75,956.65,No,Male,0,No,No,No,Fiber optic,Yes,No,No,No,No,No
9509-MPYOD,35,Yes,One year,No,Mailed check,20.75,700.45,No,Female,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3813-DHBBB,67,No,Two year,Yes,Bank transfer (automatic),50.95,3521.7,No,Male,0,Yes,No,No phone service,DSL,Yes,Yes,No,Yes,No,Yes
8672-OAUPW,51,Yes,One year,No,Credit card (automatic),47.85,2356.75,No,Male,0,No,Yes,No,DSL,No,No,No,Yes,No,No
9564-KCLHR,1,Yes,Month-to-month,No,Mailed check,51.25,51.25,Yes,Male,0,No,No,No,DSL,No,No,No,Yes,No,No
8659-IOOPU,71,Yes,Two year,No,Electronic check,100.45,7159.7,No,Female,0,Yes,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,Yes
3312-ZWLGF,29,Yes,Month-to-month,Yes,Electronic check,79.3,2414.55,No,Male,1,Yes,No,Yes,Fiber optic,No,No,No,Yes,No,No
8267-ZNYVZ,33,Yes,One year,Yes,Electronic check,103.75,3361.05,Yes,Female,0,Yes,No,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
0305-SQECB,11,No,One year,Yes,Mailed check,36.05,402.6,No,Female,0,No,Yes,No phone service,DSL,Yes,No,No,Yes,No,No
7018-WBJNK,13,Yes,Month-to-month,Yes,Credit card (automatic),78.3,1033.95,No,Male,0,No,Yes,No,Fiber optic,No,No,No,No,Yes,No
8922-NPKBJ,42,Yes,Two year,No,Mailed check,19.35,867.3,No,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7421-ZLUPA,8,No,Month-to-month,Yes,Mailed check,29.25,226.95,No,Female,0,No,No,No phone service,DSL,No,Yes,No,No,No,No
6982-SSHFK,1,Yes,Month-to-month,No,Mailed check,44.4,44.4,Yes,Male,0,No,No,No,DSL,No,No,No,No,No,No
9031-ZVQPT,72,Yes,Two year,Yes,Electronic check,108.2,7840.6,No,Male,0,Yes,No,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes
0178-SZBHO,47,Yes,Month-to-month,No,Electronic check,87.2,4017.45,No,Male,0,Yes,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No
3370-GQEAL,30,Yes,Month-to-month,No,Electronic check,85.45,2509.95,No,Male,0,Yes,Yes,Yes,Fiber optic,No,No,No,No,Yes,No
3584-WKTTW,51,Yes,One year,Yes,Electronic check,111.55,5720.35,No,Male,0,Yes,No,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
0848-ZGQIJ,16,Yes,Month-to-month,Yes,Bank transfer (automatic),94.65,1461.15,No,Female,0,Yes,No,No,Fiber optic,No,Yes,No,No,Yes,Yes
6116-RFVHN,34,Yes,Month-to-month,Yes,Electronic check,100.45,3414.65,No,Female,0,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
5229-PRWKT,8,Yes,Month-to-month,Yes,Electronic check,86.55,649.65,Yes,Male,0,No,No,Yes,Fiber optic,No,No,No,No,No,Yes
8237-ULIXL,72,Yes,Two year,No,Credit card (automatic),24.85,1871.85,No,Female,0,Yes,No,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3915-ODIYG,60,Yes,One year,Yes,Electronic check,71.75,4374.55,No,Male,1,No,No,Yes,DSL,Yes,Yes,No,No,No,Yes
5914-XRFQB,72,Yes,Two year,Yes,Bank transfer (automatic),115.8,8424.9,No,Male,0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
6476-EPYZR,12,Yes,Month-to-month,No,Mailed check,20.5,255.5,No,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
9227-YBAXE,65,Yes,Two year,Yes,Bank transfer (automatic),82.5,5215.1,No,Female,0,Yes,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes
2171-UDMFD,32,Yes,Month-to-month,Yes,Credit card (automatic),19.45,674.55,No,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3351-NQLDI,67,Yes,One year,Yes,Credit card (automatic),94.35,6341.45,Yes,Female,0,Yes,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes
7838-LAZFO,45,Yes,One year,No,Bank transfer (automatic),78.8,3597.5,No,Male,0,Yes,No,No,DSL,Yes,Yes,Yes,No,Yes,Yes
7131-ZQZNK,60,No,Two year,No,Credit card (automatic),59.85,3590.2,No,Female,0,Yes,Yes,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes
9822-OAOVB,1,Yes,Month-to-month,Yes,Electronic check,55.45,55.45,No,Female,0,No,No,No,DSL,No,No,No,No,No,Yes
5614-DNZCE,58,Yes,Two year,Yes,Credit card (automatic),64.9,3795.45,No,Female,0,No,No,No,DSL,Yes,Yes,Yes,Yes,No,No
7943-RQCHR,9,Yes,Month-to-month,Yes,Electronic check,94.75,889.9,Yes,Female,0,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes
9840-EFJQB,1,Yes,Month-to-month,No,Electronic check,74.35,74.35,No,Female,0,No,No,No,Fiber optic,No,Yes,No,No,No,No
7089-RKVSZ,8,Yes,One year,No,Mailed check,24.4,203.95,No,Male,0,Yes,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2962-XPMCQ,2,Yes,Month-to-month,Yes,Electronic check,45.15,98.5,Yes,Male,0,No,No,No,DSL,No,No,No,No,No,No
9081-WWXKP,47,Yes,Two year,No,Credit card (automatic),20.25,873.4,No,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2982-IHMFT,1,Yes,Month-to-month,Yes,Mailed check,74.45,74.45,Yes,Female,1,No,No,Yes,Fiber optic,No,No,No,No,No,No
3069-SSVSN,1,No,One year,No,Mailed check,25.85,25.85,No,Female,0,No,No,No phone service,DSL,No,No,No,No,No,No
2968-SSGAA,10,Yes,Month-to-month,Yes,Electronic check,100.6,1060.2,Yes,Female,0,No,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
3417-TSCIC,29,No,One year,Yes,Mailed check,24.85,788.05,No,Male,0,No,No,No phone service,DSL,No,No,No,No,No,No
5320-BRKGK,58,Yes,Two year,No,Mailed check,75.8,4415.75,No,Female,0,Yes,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No
1345-ZUKID,14,Yes,One year,No,Mailed check,19.35,324.8,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0750-EKNGL,7,Yes,Month-to-month,No,Mailed check,20.75,141.1,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5685-IIXLY,5,Yes,Month-to-month,Yes,Electronic check,83.6,404.2,Yes,Female,0,Yes,Yes,No,Fiber optic,No,Yes,No,No,No,Yes
0516-VRYBW,18,Yes,One year,No,Bank transfer (automatic),20.15,390.85,Yes,Female,0,No,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
1069-QJOEE,25,Yes,One year,No,Electronic check,19.9,505.45,No,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3174-AKMAS,46,Yes,Two year,Yes,Credit card (automatic),64.2,3009.5,No,Female,0,Yes,No,No,DSL,No,Yes,No,Yes,Yes,No
2207-NHRJK,1,Yes,Month-to-month,No,Electronic check,50.8,50.8,Yes,Male,0,No,No,No,DSL,No,Yes,No,No,No,No
0623-GDISB,1,Yes,Month-to-month,Yes,Bank transfer (automatic),48.45,48.45,No,Female,0,No,No,No,DSL,Yes,No,No,No,No,No
7570-WELNY,68,Yes,Two year,Yes,Bank transfer (automatic),84.7,5711.05,No,Female,0,Yes,No,Yes,Fiber optic,Yes,Yes,No,No,No,No
6954-OOYZZ,18,Yes,Month-to-month,Yes,Bank transfer (automatic),44.35,768.05,No,Male,0,Yes,No,No,DSL,No,No,No,No,No,No
6496-JDSSB,8,Yes,Month-to-month,Yes,Bank transfer (automatic),80.0,624.6,No,Female,0,No,No,No,Fiber optic,No,No,No,No,Yes,No
2616-FLVQC,64,Yes,Two year,No,Mailed check,19.55,1240.15,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
2865-TCHJW,4,Yes,Month-to-month,Yes,Electronic check,89.2,346.2,Yes,Female,1,No,No,Yes,Fiber optic,No,No,Yes,No,Yes,No
4671-VJLCL,63,Yes,Two year,Yes,Credit card (automatic),79.85,4861.45,No,Female,0,No,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No
4525-VZCZG,54,Yes,One year,Yes,Electronic check,105.85,5826.65,No,Male,0,No,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes
0536-ESJEP,54,Yes,Two year,Yes,Bank transfer (automatic),74.55,4191.45,No,Male,0,Yes,No,No,DSL,Yes,Yes,No,No,Yes,Yes
0270-THENM,72,Yes,Two year,No,Bank transfer (automatic),69.85,5102.35,No,Male,0,Yes,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No
1636-NTNCO,4,No,Month-to-month,Yes,Credit card (automatic),50.95,207.35,No,Male,1,No,No,No phone service,DSL,No,Yes,No,No,Yes,Yes
1227-UDMZR,72,Yes,Two year,Yes,Bank transfer (automatic),91.15,6637.9,No,Female,0,Yes,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes
9000-PLFUZ,60,No,Two year,Yes,Credit card (automatic),49.45,2907.55,No,Female,1,Yes,No,No phone service,DSL,No,Yes,No,No,Yes,Yes
6319-IEJWJ,20,Yes,Month-to-month,Yes,Electronic check,90.2,1776.55,Yes,Male,0,Yes,Yes,No,Fiber optic,No,No,No,No,Yes,Yes
9112-WSNPU,35,Yes,Month-to-month,No,Electronic check,70.55,2419,No,Female,1,No,No,No,Fiber optic,No,No,No,No,No,No
3097-NNSPB,2,Yes,Month-to-month,Yes,Credit card (automatic),49.05,91.1,Yes,Female,0,No,No,No,DSL,No,Yes,No,No,No,No
1853-ARAAQ,26,No,Month-to-month,Yes,Credit card (automatic),50.35,1277.5,No,Female,0,No,No,No phone service,DSL,No,No,Yes,No,Yes,Yes
4559-UWIHT,14,Yes,Month-to-month,Yes,Electronic check,82.65,1185,No,Male,0,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,No,No
5240-IJOQT,1,Yes,Month-to-month,Yes,Electronic check,74.7,74.7,Yes,Male,1,No,No,Yes,Fiber optic,No,No,No,No,No,No
5642-MHDQT,53,Yes,One year,Yes,Bank transfer (automatic),19.85,1039.45,No,Female,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7926-IJOOU,1,Yes,Month-to-month,No,Credit card (automatic),19.3,19.3,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
5567-GZKQY,58,Yes,Two year,No,Credit card (automatic),20.3,1131.5,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4256-ZWTZI,5,Yes,Month-to-month,Yes,Mailed check,51.0,286.8,No,Female,0,No,Yes,No,DSL,No,No,No,Yes,No,No
0678-RLHVP,53,Yes,Two year,No,Electronic check,105.55,5682.25,No,Female,0,No,No,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes
6469-QJKZW,4,Yes,Month-to-month,No,Electronic check,20.15,91.4,No,Female,0,Yes,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6988-CJEYV,49,Yes,Month-to-month,No,Electronic check,98.7,4920.55,No,Male,0,No,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
3703-VAVCL,2,Yes,Month-to-month,No,Credit card (automatic),90.0,190.05,Yes,Male,0,Yes,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes
3750-CKVKH,2,Yes,Month-to-month,Yes,Electronic check,67.75,116.65,Yes,Male,0,No,No,No,Fiber optic,No,No,No,No,No,No
6424-ELEYH,3,Yes,Month-to-month,Yes,Credit card (automatic),74.75,229.5,Yes,Female,0,Yes,No,Yes,Fiber optic,No,No,No,No,No,No
4626-GYCZP,7,Yes,Month-to-month,Yes,Electronic check,93.85,635.6,Yes,Male,0,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes
2599-CZABP,14,Yes,One year,No,Electronic check,44.6,641.25,No,Male,0,Yes,No,No,DSL,No,No,No,No,No,No
7780-OTDSO,18,Yes,Month-to-month,Yes,Electronic check,99.4,1742.95,Yes,Male,0,Yes,No,Yes,Fiber optic,Yes,No,No,No,Yes,Yes
5022-KVDQT,27,Yes,Month-to-month,Yes,Electronic check,81.3,2272.8,No,Male,0,No,No,Yes,Fiber optic,No,No,Yes,No,No,No
8232-CTLKO,66,Yes,Two year,Yes,Electronic check,59.75,3996.8,No,Female,0,Yes,Yes,No,DSL,Yes,No,No,No,Yes,No
5129-HHMZC,43,Yes,Two year,No,Credit card (automatic),86.45,3574.5,No,Female,0,Yes,No,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes
6993-YGFJV,69,Yes,Two year,Yes,Bank transfer (automatic),112.55,7806.5,No,Male,0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
3144-KMTWZ,71,Yes,Month-to-month,Yes,Bank transfer (automatic),93.25,6669.45,No,Male,0,Yes,No,Yes,Fiber optic,No,Yes,Yes,No,No,Yes
5371-VYLSX,50,Yes,Month-to-month,Yes,Electronic check,83.4,4113.7,No,Female,1,No,No,Yes,Fiber optic,Yes,Yes,No,No,No,No
4163-HFTUK,51,Yes,One year,No,Electronic check,19.1,1007.8,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
7336-RLLRH,27,Yes,One year,No,Mailed check,80.85,2204.35,No,Male,0,Yes,No,Yes,DSL,Yes,No,No,Yes,Yes,Yes
1403-GYAFU,70,Yes,Two year,No,Credit card (automatic),20.05,1360.25,No,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4713-LZDRV,2,Yes,Month-to-month,Yes,Electronic check,79.6,195.05,Yes,Female,1,No,No,No,Fiber optic,No,No,No,No,No,Yes
1213-NGCUN,6,Yes,Month-to-month,Yes,Bank transfer (automatic),49.65,267.35,Yes,Female,0,No,No,No,DSL,No,No,No,Yes,No,No
4523-WXCEF,59,Yes,Month-to-month,No,Electronic check,101.1,6039.9,Yes,Female,0,Yes,No,Yes,Fiber optic,No,Yes,No,No,Yes,Yes
5747-PMBSQ,10,Yes,Month-to-month,Yes,Mailed check,92.5,934.1,Yes,Male,1,Yes,No,No,Fiber optic,No,Yes,Yes,Yes,Yes,No
4021-RQSNY,29,Yes,Month-to-month,Yes,Electronic check,98.5,3004.15,Yes,Male,1,Yes,No,Yes,Fiber optic,No,No,Yes,No,Yes,Yes
6621-YOBKI,5,Yes,Month-to-month,No,Mailed check,20.35,92.75,No,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
4094-NSEDU,21,Yes,Month-to-month,Yes,Electronic check,94.25,1973.75,Yes,Female,1,No,No,Yes,Fiber optic,No,No,No,No,Yes,Yes
6341-AEVKX,62,Yes,One year,Yes,Electronic check,104.3,6613.65,No,Female,0,Yes,No,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes
6479-SZPLM,36,Yes,Two year,No,Credit card (automatic),19.45,754.5,No,Male,0,Yes,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
6776-TLWOI,3,Yes,Month-to-month,No,Mailed check,19.85,64.55,Yes,Male,0,No,No,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
0106-UGRDO,69,Yes,Two year,Yes,Electronic check,116.0,8182.85,No,Female,0,Yes,No,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes
4030-VPZBD,2,No,Month-to-month,Yes,Electronic check,30.9,59.05,Yes,Female,0,No,No,No phone service,DSL,No,No,No,Yes,No,No
3106-ULWFW,8,Yes,Month-to-month,Yes,Credit card (automatic),85.2,627.4,Yes,Female,0,Yes,No,Yes,Fiber optic,No,No,No,No,No,Yes
1078-TDCRN,3,No,Month-to-month,Yes,Electronic check,30.75,82.85,No,Female,1,Yes,No,No phone service,DSL,No,Yes,No,No,No,No
7359-PTSXY,1,Yes,Month-to-month,No,Electronic check,45.75,45.75,Yes,Male,0,No,No,No,DSL,No,No,No,No,No,No
4315-MURBD,12,Yes,Month-to-month,Yes,Bank transfer (automatic),98.9,1120.95,Yes,Female,0,No,No,No,Fiber optic,Yes,No,No,Yes,Yes,Yes
4360-PNRQB,18,Yes,Month-to-month,Yes,Bank transfer (automatic),75.6,1395.05,No,Male,0,No,No,Yes,Fiber optic,No,No,No,No,No,No
